datetime,product_id,qty,price,customer_id,promotion_id,store_id,po_id
2025-01-20 10:53:00,P1007,1,8.0,C2011,,S01,
2025-01-20 10:53:00,P1001,5,6.0,C2019,,S02,
2025-01-20 10:59:00,P1003,3,15.0,C2003,,S02,
2025-01-20 11:14:00,P1001,1,6.0,C2007,,S02,
2025-01-20 11:27:00,P1007,3,8.0,C2017,,S02,
2025-01-20 11:48:00,P1001,5,6.0,,,S02,
2025-01-20 11:51:00,P1007,2,8.0,,,S01,
2025-01-20 12:29:00,P1001,5,6.0,,,S01,
2025-01-20 12:47:00,P1007,5,8.0,,,S01,
2025-01-20 13:06:00,P1001,1,6.0,C2011,,S02,
2025-01-20 13:09:00,P1001,3,6.0,C2001,,S01,
2025-01-20 13:12:00,P1001,5,6.0,C2018,,S02,
2025-01-20 13:30:00,P1004,6,45.0,,,S01,
2025-01-20 13:32:00,P1001,1,6.0,C2003,,S01,
2025-01-20 13:38:00,P1008,2,35.0,,,S01,
2025-01-20 14:01:00,P1001,2,6.0,,,S01,
2025-01-20 14:13:00,P1006,4,120.0,C2019,,S01,
2025-01-20 14:36:00,P1008,1,35.0,,,S01,
2025-01-20 14:51:00,P1005,3,55.0,C2017,,S02,
2025-01-20 14:56:00,P1001,4,6.0,C2013,,S01,
2025-01-20 15:10:00,P1002,2,12.0,C2025,,S02,
2025-01-20 15:16:00,P1007,2,8.0,C2024,,S01,
2025-01-20 15:37:00,P1001,5,6.0,,,S02,
2025-01-20 15:37:00,P1005,2,55.0,C2019,,S02,
2025-01-20 15:54:00,P1007,5,8.0,C2002,,S02,
2025-01-20 15:59:00,P1001,2,6.0,,,S01,
2025-01-20 16:04:00,P1007,1,8.0,C2009,,S01,
2025-01-20 16:19:00,P1005,1,55.0,,,S02,
2025-01-20 16:49:00,P1006,3,120.0,C2013,,S01,
2025-01-20 16:57:00,P1001,1,6.0,C2008,,S02,
2025-01-20 16:58:00,P1001,4,6.0,C2000,,S01,
2025-01-20 17:08:00,P1007,1,8.0,C2005,,S02,
2025-01-20 17:18:00,P1001,5,6.0,,,S02,
2025-01-20 17:28:00,P1001,5,6.0,C2011,,S01,
2025-01-20 17:33:00,P1007,4,8.0,C2019,,S01,
2025-01-20 17:37:00,P1005,3,55.0,,,S02,
2025-01-20 17:50:00,P1001,6,6.0,C2018,,S01,
2025-01-20 17:56:00,P1001,6,6.0,,,S02,
2025-01-20 17:59:00,P1009,1,220.0,C2024,,S01,
2025-01-20 18:31:00,P1008,3,35.0,C2018,,S01,
2025-01-20 18:43:00,P1002,5,12.0,,,S02,
2025-01-20 18:47:00,P1002,3,12.0,,,S02,
2025-01-20 18:55:00,P1006,4,120.0,,,S02,
2025-01-20 19:08:00,P1005,1,55.0,,,S02,
2025-01-20 19:10:00,P1001,2,6.0,,,S02,
2025-01-20 19:21:00,P1007,3,8.0,C2005,,S01,
2025-01-20 19:45:00,P1001,1,6.0,C2021,,S02,
2025-01-20 19:48:00,P1002,6,12.0,,,S02,
2025-01-21 08:04:00,P1002,1,12.0,C2011,,S02,
2025-01-21 08:17:00,P1001,4,6.0,,,S01,
2025-01-21 08:21:00,P1006,2,120.0,C2009,,S01,
2025-01-21 08:32:00,P1001,6,6.0,,,S01,
2025-01-21 08:56:00,P1008,4,35.0,C2012,,S02,
2025-01-21 09:01:00,P1000,1,7.0,C2009,,S01,
2025-01-21 09:02:00,P1004,1,45.0,,,S01,
2025-01-21 09:11:00,P1008,4,35.0,C2011,,S02,
2025-01-21 09:22:00,P1004,1,45.0,,,S02,
2025-01-21 09:38:00,P1006,3,120.0,C2011,,S01,
2025-01-21 09:59:00,P1004,2,45.0,,,S01,
2025-01-21 10:07:00,P1004,6,45.0,,,S01,
2025-01-21 10:13:00,P1007,2,8.0,,,S02,
2025-01-21 10:19:00,P1007,4,8.0,C2005,,S02,
2025-01-21 10:23:00,P1007,6,8.0,C2008,,S01,
2025-01-21 10:28:00,P1007,2,8.0,C2019,,S01,
2025-01-21 10:35:00,P1000,2,7.0,,,S01,
2025-01-21 10:48:00,P1000,6,7.0,C2027,,S01,
2025-01-21 10:55:00,P1000,6,7.0,C2025,,S01,
2025-01-21 11:20:00,P1007,2,8.0,C2024,,S01,
2025-01-21 11:24:00,P1000,2,7.0,C2000,,S01,
2025-01-21 11:25:00,P1002,6,12.0,,,S02,
2025-01-21 11:34:00,P1001,1,6.0,C2021,,S02,
2025-01-21 11:37:00,P1001,5,6.0,,,S02,
2025-01-21 11:51:00,P1000,5,7.0,C2025,,S01,
2025-01-21 12:17:00,P1002,6,12.0,C2027,,S02,
2025-01-21 12:20:00,P1006,2,120.0,,,S01,
2025-01-21 12:30:00,P1001,2,6.0,,,S02,
2025-01-21 12:49:00,P1001,2,6.0,C2029,,S02,
2025-01-21 13:20:00,P1004,3,45.0,C2003,,S02,
2025-01-21 13:20:00,P1000,6,7.0,,,S01,
2025-01-21 13:31:00,P1001,1,6.0,,,S01,
2025-01-21 13:42:00,P1001,6,6.0,C2015,,S01,
2025-01-21 13:50:00,P1000,3,7.0,,,S01,
2025-01-21 13:54:00,P1000,4,7.0,,,S01,
2025-01-21 13:56:00,P1002,4,12.0,C2021,,S02,
2025-01-21 14:01:00,P1009,4,220.0,C2000,,S01,
2025-01-21 14:19:00,P1007,2,8.0,,,S01,
2025-01-21 14:31:00,P1001,5,6.0,C2028,,S01,
2025-01-21 14:35:00,P1001,4,6.0,C2016,,S02,
2025-01-21 14:35:00,P1001,4,6.0,C2008,,S01,
2025-01-21 14:38:00,P1001,3,6.0,,,S01,
2025-01-21 14:50:00,P1001,6,6.0,C2017,,S01,
2025-01-21 14:54:00,P1004,4,45.0,,,S02,
2025-01-21 15:10:00,P1006,5,120.0,C2000,,S01,
2025-01-21 15:14:00,P1000,4,7.0,C2007,,S01,
2025-01-21 15:28:00,P1000,1,7.0,C2021,,S01,
2025-01-21 15:43:00,P1007,6,8.0,C2018,,S01,
2025-01-21 16:04:00,P1008,3,35.0,C2026,,S01,
2025-01-21 16:11:00,P1000,1,7.0,C2025,,S01,
2025-01-21 16:29:00,P1005,4,55.0,C2002,,S02,
2025-01-21 16:48:00,P1001,3,6.0,C2002,,S02,
2025-01-21 16:50:00,P1004,3,45.0,,,S02,
2025-01-21 16:58:00,P1007,3,8.0,,,S02,
2025-01-21 17:08:00,P1000,1,7.0,C2022,,S01,
2025-01-21 17:08:00,P1001,1,6.0,C2018,,S01,
2025-01-21 17:18:00,P1001,1,6.0,,,S01,
2025-01-21 17:34:00,P1002,6,12.0,,,S02,
2025-01-21 17:44:00,P1006,3,120.0,C2020,,S01,
2025-01-21 17:47:00,P1001,4,6.0,,,S01,
2025-01-21 17:49:00,P1001,1,6.0,C2023,,S01,
2025-01-21 17:56:00,P1007,3,8.0,,,S01,
2025-01-21 18:05:00,P1008,1,35.0,C2011,,S01,
2025-01-21 18:14:00,P1001,3,6.0,,,S02,
2025-01-21 18:28:00,P1007,6,8.0,C2011,,S02,
2025-01-21 18:35:00,P1001,3,6.0,C2026,,S02,
2025-01-21 18:44:00,P1007,1,8.0,C2029,,S01,
2025-01-21 18:46:00,P1000,4,7.0,C2018,,S01,
2025-01-21 19:26:00,P1001,1,6.0,,,S02,
2025-01-21 19:28:00,P1000,2,7.0,C2007,,S01,
2025-01-22 08:07:00,P1001,1,6.0,C2019,,S02,
2025-01-22 08:08:00,P1008,4,35.0,C2013,,S01,
2025-01-22 08:09:00,P1000,2,7.0,,,S01,
2025-01-22 08:11:00,P1004,5,45.0,,,S02,
2025-01-22 08:15:00,P1002,3,12.0,,,S02,
2025-01-22 08:19:00,P1003,1,15.0,,,S02,
2025-01-22 08:32:00,P1001,1,6.0,C2005,,S01,
2025-01-22 08:35:00,P1000,4,7.0,C2021,,S02,
2025-01-22 08:42:00,P1008,5,35.0,C2007,,S02,
2025-01-22 08:46:00,P1006,3,120.0,C2013,,S01,
2025-01-22 08:52:00,P1005,5,55.0,C2012,,S02,
2025-01-22 09:13:00,P1008,4,35.0,,,S02,
2025-01-22 09:18:00,P1007,3,8.0,C2005,,S01,
2025-01-22 09:37:00,P1008,1,35.0,,,S01,
2025-01-22 09:49:00,P1000,4,7.0,,,S02,
2025-01-22 09:53:00,P1001,5,6.0,,,S01,
2025-01-22 09:59:00,P1001,2,6.0,C2002,,S01,
2025-01-22 10:00:00,P1005,1,55.0,,,S01,
2025-01-22 10:04:00,P1004,2,45.0,C2016,,S01,
2025-01-22 10:15:00,P1001,2,6.0,,,S02,
2025-01-22 10:47:00,P1000,3,7.0,C2004,,S02,
2025-01-22 10:52:00,P1001,2,6.0,C2010,,S02,
2025-01-22 11:01:00,P1001,1,6.0,,,S01,
2025-01-22 11:04:00,P1004,5,45.0,C2021,,S01,
2025-01-22 11:07:00,P1005,3,55.0,,,S02,
2025-01-22 11:08:00,P1000,5,7.0,C2028,,S02,
2025-01-22 11:25:00,P1006,5,120.0,,,S02,
2025-01-22 11:49:00,P1000,2,7.0,C2019,,S01,
2025-01-22 11:50:00,P1006,3,120.0,C2003,,S01,
2025-01-22 11:53:00,P1000,6,7.0,C2027,,S02,
2025-01-22 11:55:00,P1005,2,55.0,C2013,,S01,
2025-01-22 12:18:00,P1006,6,120.0,C2020,,S02,
2025-01-22 12:23:00,P1000,1,7.0,C2022,,S01,
2025-01-22 12:35:00,P1003,4,15.0,C2028,,S02,
2025-01-22 12:38:00,P1009,1,220.0,,,S01,
2025-01-22 12:40:00,P1004,1,45.0,,,S02,
2025-01-22 12:58:00,P1001,2,6.0,C2003,,S02,
2025-01-22 13:04:00,P1000,6,7.0,C2022,,S02,
2025-01-22 13:11:00,P1002,3,12.0,,,S02,
2025-01-22 13:13:00,P1002,6,12.0,C2007,,S02,
2025-01-22 13:16:00,P1003,3,15.0,,,S02,
2025-01-22 13:30:00,P1006,1,120.0,C2017,,S02,
2025-01-22 13:34:00,P1001,1,6.0,C2019,,S02,
2025-01-22 13:47:00,P1002,3,12.0,C2012,,S02,
2025-01-22 13:49:00,P1001,3,6.0,C2015,,S01,
2025-01-22 13:53:00,P1003,4,15.0,C2002,,S02,
2025-01-22 13:55:00,P1001,6,6.0,C2005,,S02,
2025-01-22 14:16:00,P1008,3,35.0,C2023,,S02,
2025-01-22 14:35:00,P1002,4,12.0,C2017,,S02,
2025-01-22 14:43:00,P1006,3,120.0,,,S02,
2025-01-22 14:43:00,P1000,5,7.0,,,S01,
2025-01-22 14:43:00,P1000,3,7.0,,,S01,
2025-01-22 14:53:00,P1002,5,12.0,,,S02,
2025-01-22 14:53:00,P1001,1,6.0,,,S02,
2025-01-22 14:53:00,P1006,4,120.0,,,S01,
2025-01-22 14:56:00,P1000,2,7.0,C2027,,S01,
2025-01-22 15:07:00,P1000,2,7.0,C2013,,S01,
2025-01-22 15:10:00,P1000,6,7.0,C2004,,S01,
2025-01-22 15:11:00,P1005,2,55.0,,,S01,
2025-01-22 15:17:00,P1001,5,6.0,C2018,,S02,
2025-01-22 15:18:00,P1001,3,6.0,C2013,,S02,
2025-01-22 15:31:00,P1000,4,7.0,,,S01,
2025-01-22 15:34:00,P1003,5,15.0,C2015,,S02,
2025-01-22 15:35:00,P1001,6,6.0,,,S01,
2025-01-22 15:36:00,P1001,1,6.0,,,S02,
2025-01-22 15:46:00,P1000,1,7.0,C2007,,S02,
2025-01-22 15:46:00,P1006,3,120.0,C2008,,S01,
2025-01-22 15:48:00,P1001,1,6.0,C2006,,S01,
2025-01-22 15:54:00,P1001,5,6.0,C2023,,S01,
2025-01-22 15:57:00,P1001,2,6.0,C2019,,S01,
2025-01-22 16:03:00,P1000,1,7.0,C2020,,S01,
2025-01-22 16:04:00,P1004,2,45.0,C2001,,S02,
2025-01-22 16:10:00,P1007,5,8.0,C2009,,S01,
2025-01-22 16:18:00,P1001,4,6.0,C2012,,S01,
2025-01-22 16:20:00,P1001,6,6.0,,,S02,
2025-01-22 16:32:00,P1001,3,6.0,C2014,,S02,
2025-01-22 16:38:00,P1001,4,6.0,C2019,,S02,
2025-01-22 16:47:00,P1001,2,6.0,C2023,,S02,
2025-01-22 16:50:00,P1000,1,7.0,C2019,,S01,
2025-01-22 16:55:00,P1003,2,15.0,C2015,,S02,
2025-01-22 17:19:00,P1000,5,7.0,,,S01,
2025-01-22 17:21:00,P1007,3,8.0,,,S01,
2025-01-22 17:41:00,P1006,6,120.0,,,S01,
2025-01-22 17:52:00,P1008,3,35.0,C2005,,S02,
2025-01-22 18:05:00,P1000,4,7.0,C2017,,S01,
2025-01-22 18:10:00,P1007,3,8.0,C2000,,S01,
2025-01-22 18:14:00,P1000,1,7.0,,,S01,
2025-01-22 18:15:00,P1000,2,7.0,,,S01,
2025-01-22 18:17:00,P1000,6,7.0,,,S02,
2025-01-22 18:28:00,P1005,2,55.0,,,S02,
2025-01-22 18:36:00,P1002,1,12.0,,,S02,
2025-01-22 18:39:00,P1008,2,35.0,C2025,,S01,
2025-01-22 18:43:00,P1007,2,8.0,C2028,,S01,
2025-01-22 18:46:00,P1009,4,220.0,,,S01,
2025-01-22 18:57:00,P1001,6,6.0,C2022,,S02,
2025-01-22 19:15:00,P1000,2,7.0,C2003,,S01,
2025-01-22 19:27:00,P1003,3,15.0,C2020,,S02,
2025-01-22 19:34:00,P1000,1,7.0,C2016,,S01,
2025-01-22 19:50:00,P1000,2,7.0,,,S01,
2025-01-22 19:53:00,P1006,3,120.0,C2007,,S02,
2025-01-22 19:56:00,P1003,4,15.0,,,S02,
2025-01-23 08:00:00,P1007,1,8.0,C2024,,S01,
2025-01-23 08:18:00,P1000,3,7.0,,,S02,
2025-01-23 08:18:00,P1006,1,120.0,C2018,,S01,
2025-01-23 08:51:00,P1003,2,15.0,,,S02,
2025-01-23 08:53:00,P1000,6,7.0,C2023,,S02,
2025-01-23 09:01:00,P1004,4,45.0,C2010,,S02,
2025-01-23 09:14:00,P1001,5,6.0,,,S02,
2025-01-23 09:15:00,P1002,2,12.0,C2018,,S02,
2025-01-23 09:16:00,P1000,3,7.0,,,S02,
2025-01-23 09:17:00,P1001,3,6.0,,,S01,
2025-01-23 09:24:00,P1006,6,120.0,,,S01,
2025-01-23 09:26:00,P1004,4,45.0,,,S01,
2025-01-23 09:34:00,P1003,6,15.0,,,S02,
2025-01-23 09:44:00,P1002,1,12.0,C2000,,S02,
2025-01-23 10:02:00,P1007,4,8.0,,,S01,
2025-01-23 10:30:00,P1004,3,45.0,C2019,,S02,
2025-01-23 10:41:00,P1003,2,15.0,C2005,,S02,
2025-01-23 10:43:00,P1009,1,220.0,C2014,,S01,
2025-01-23 11:03:00,P1004,1,45.0,C2017,,S02,
2025-01-23 11:17:00,P1006,4,120.0,C2014,,S02,
2025-01-23 11:29:00,P1007,4,8.0,C2004,,S01,
2025-01-23 11:34:00,P1002,6,12.0,,,S02,
2025-01-23 11:48:00,P1007,2,8.0,C2011,,S01,
2025-01-23 11:51:00,P1003,2,15.0,C2018,,S02,
2025-01-23 11:56:00,P1000,5,7.0,C2000,,S02,
2025-01-23 12:23:00,P1001,5,6.0,C2009,,S02,
2025-01-23 12:45:00,P1004,2,45.0,,,S01,
2025-01-23 12:55:00,P1008,4,35.0,C2007,,S01,
2025-01-23 13:00:00,P1008,5,35.0,C2019,,S01,
2025-01-23 13:02:00,P1000,6,7.0,,,S02,
2025-01-23 13:04:00,P1005,2,55.0,C2018,,S01,
2025-01-23 13:08:00,P1000,3,7.0,,,S01,
2025-01-23 13:11:00,P1003,6,15.0,,,S02,
2025-01-23 13:18:00,P1001,2,6.0,C2028,,S02,
2025-01-23 13:21:00,P1008,4,35.0,,,S02,
2025-01-23 13:33:00,P1007,1,8.0,C2009,,S01,
2025-01-23 13:40:00,P1003,1,15.0,C2001,,S02,
2025-01-23 13:47:00,P1000,2,7.0,C2008,,S02,
2025-01-23 13:59:00,P1005,3,55.0,C2024,,S02,
2025-01-23 14:01:00,P1007,2,8.0,C2003,,S01,
2025-01-23 14:04:00,P1007,5,8.0,C2014,,S01,
2025-01-23 14:04:00,P1001,1,6.0,,,S02,
2025-01-23 14:05:00,P1000,6,7.0,C2012,,S01,
2025-01-23 14:17:00,P1003,6,15.0,,,S02,
2025-01-23 14:22:00,P1009,5,220.0,,,S02,
2025-01-23 14:28:00,P1001,3,6.0,C2022,,S01,
2025-01-23 14:34:00,P1004,3,45.0,,,S01,
2025-01-23 14:46:00,P1000,5,7.0,,,S01,
2025-01-23 15:06:00,P1008,2,35.0,,,S02,
2025-01-23 15:17:00,P1004,3,45.0,,,S02,
2025-01-23 15:17:00,P1001,3,6.0,,,S01,
2025-01-23 15:21:00,P1004,3,45.0,C2019,,S01,
2025-01-23 15:32:00,P1002,3,12.0,,,S02,
2025-01-23 15:34:00,P1000,2,7.0,C2010,,S01,
2025-01-23 15:35:00,P1009,4,220.0,C2010,,S01,
2025-01-23 15:43:00,P1005,3,55.0,C2001,,S02,
2025-01-23 15:48:00,P1009,2,220.0,C2023,,S02,
2025-01-23 16:00:00,P1000,6,7.0,C2003,,S02,
2025-01-23 16:02:00,P1007,2,8.0,,,S01,
2025-01-23 16:04:00,P1006,2,120.0,C2021,,S01,
2025-01-23 16:11:00,P1000,3,7.0,C2028,,S01,
2025-01-23 16:12:00,P1002,1,12.0,C2014,,S02,
2025-01-23 16:13:00,P1001,3,6.0,,,S01,
2025-01-23 16:27:00,P1000,1,7.0,C2012,,S01,
2025-01-23 16:29:00,P1001,6,6.0,C2014,,S02,
2025-01-23 16:34:00,P1005,2,55.0,,,S02,
2025-01-23 16:37:00,P1000,5,7.0,,,S01,
2025-01-23 16:38:00,P1000,2,7.0,C2026,,S01,
2025-01-23 17:06:00,P1007,4,8.0,C2012,,S01,
2025-01-23 17:11:00,P1006,6,120.0,C2012,,S02,
2025-01-23 17:12:00,P1003,2,15.0,,,S02,
2025-01-23 17:25:00,P1000,2,7.0,,,S02,
2025-01-23 17:42:00,P1005,2,55.0,C2008,,S02,
2025-01-23 17:48:00,P1006,4,120.0,C2025,,S02,
2025-01-23 17:52:00,P1000,6,7.0,C2028,,S02,
2025-01-23 17:54:00,P1000,6,7.0,C2017,,S01,
2025-01-23 18:03:00,P1006,1,120.0,C2026,,S01,
2025-01-23 18:09:00,P1006,4,120.0,C2001,,S01,
2025-01-23 18:14:00,P1000,6,7.0,,,S01,
2025-01-23 18:23:00,P1002,3,12.0,,,S02,
2025-01-23 18:24:00,P1005,1,55.0,C2007,,S02,
2025-01-23 18:30:00,P1000,5,7.0,,,S01,
2025-01-23 18:39:00,P1000,1,7.0,C2023,,S01,
2025-01-23 18:42:00,P1002,4,12.0,C2011,,S02,
2025-01-23 18:56:00,P1006,3,120.0,C2021,,S02,
2025-01-23 19:00:00,P1000,6,7.0,,,S02,
2025-01-23 19:21:00,P1005,6,55.0,,,S01,
2025-01-23 19:22:00,P1000,1,7.0,,,S01,
2025-01-23 19:24:00,P1003,3,15.0,,,S02,
2025-01-23 19:34:00,P1008,3,35.0,,,S01,
2025-01-23 19:40:00,P1005,5,55.0,,,S02,
2025-01-23 19:55:00,P1003,2,15.0,C2017,,S02,
2025-01-23 19:59:00,P1002,3,12.0,C2026,,S02,
2025-01-24 08:07:00,P1005,2,55.0,C2005,,S02,
2025-01-24 08:09:00,P1008,2,35.0,,,S02,
2025-01-24 08:13:00,P1005,1,55.0,C2023,,S02,
2025-01-24 08:20:00,P1000,1,7.0,,,S01,
2025-01-24 08:37:00,P1008,3,35.0,,,S01,
2025-01-24 08:41:00,P1006,1,120.0,C2025,,S02,
2025-01-24 09:01:00,P1005,4,55.0,,,S01,
2025-01-24 09:04:00,P1000,2,7.0,C2015,,S01,
2025-01-24 09:05:00,P1009,1,220.0,,,S02,
2025-01-24 09:09:00,P1007,6,8.0,C2020,,S01,
2025-01-24 09:13:00,P1007,5,8.0,,,S01,
2025-01-24 09:14:00,P1000,4,7.0,C2026,,S01,
2025-01-24 09:19:00,P1000,4,7.0,C2023,,S01,
2025-01-24 09:22:00,P1001,6,6.0,,,S01,
2025-01-24 09:24:00,P1007,1,8.0,,,S01,
2025-01-24 09:32:00,P1001,1,6.0,C2019,,S01,
2025-01-24 09:33:00,P1001,1,6.0,,,S01,
2025-01-24 09:41:00,P1001,1,6.0,C2020,,S02,
2025-01-24 09:55:00,P1005,5,55.0,C2015,,S01,
2025-01-24 09:59:00,P1000,6,7.0,,,S01,
2025-01-24 10:02:00,P1001,2,6.0,,,S02,
2025-01-24 10:05:00,P1000,1,7.0,C2028,,S01,
2025-01-24 10:10:00,P1001,3,6.0,C2028,,S02,
2025-01-24 10:11:00,P1002,2,12.0,C2015,,S02,
2025-01-24 10:13:00,P1001,2,6.0,,,S02,
2025-01-24 10:17:00,P1002,6,12.0,C2005,,S02,
2025-01-24 10:28:00,P1000,2,7.0,C2029,,S01,
2025-01-24 10:32:00,P1000,5,7.0,C2007,,S02,
2025-01-24 10:53:00,P1000,6,7.0,C2013,,S02,
2025-01-24 10:59:00,P1000,6,7.0,C2000,,S02,
2025-01-24 11:05:00,P1000,3,7.0,C2000,,S02,
2025-01-24 11:07:00,P1000,4,7.0,C2013,,S01,
2025-01-24 11:10:00,P1001,1,6.0,C2003,,S02,
2025-01-24 11:11:00,P1006,2,120.0,,,S02,
2025-01-24 11:11:00,P1006,2,120.0,,,S02,
2025-01-24 11:13:00,P1000,1,7.0,C2028,,S01,
2025-01-24 11:21:00,P1000,5,7.0,C2026,,S02,
2025-01-24 11:30:00,P1001,2,6.0,C2012,,S02,
2025-01-24 11:35:00,P1004,5,45.0,,,S01,
2025-01-24 11:40:00,P1007,6,8.0,,,S02,
2025-01-24 11:41:00,P1001,1,6.0,,,S02,
2025-01-24 11:43:00,P1006,6,120.0,,,S01,
2025-01-24 11:44:00,P1003,3,15.0,,,S02,
2025-01-24 11:50:00,P1001,1,6.0,,,S02,
2025-01-24 11:58:00,P1006,3,120.0,,,S02,
2025-01-24 12:22:00,P1001,5,6.0,C2010,,S01,
2025-01-24 12:37:00,P1007,2,8.0,C2024,,S01,
2025-01-24 12:46:00,P1001,4,6.0,,,S01,
2025-01-24 12:49:00,P1004,1,45.0,C2025,,S01,
2025-01-24 12:50:00,P1009,3,220.0,C2001,,S01,
2025-01-24 12:54:00,P1005,3,55.0,,,S01,
2025-01-24 13:02:00,P1003,2,15.0,,,S02,
2025-01-24 13:04:00,P1003,2,15.0,,,S02,
2025-01-24 13:05:00,P1009,4,220.0,,,S01,
2025-01-24 13:08:00,P1001,5,6.0,C2022,,S02,
2025-01-24 13:21:00,P1000,5,7.0,,,S02,
2025-01-24 13:22:00,P1002,1,12.0,C2007,,S02,
2025-01-24 13:35:00,P1003,6,15.0,C2016,,S02,
2025-01-24 13:36:00,P1004,4,45.0,,,S02,
2025-01-24 13:37:00,P1001,1,6.0,C2004,,S01,
2025-01-24 13:46:00,P1006,6,120.0,C2028,,S01,
2025-01-24 14:02:00,P1000,1,7.0,,,S02,
2025-01-24 14:02:00,P1001,1,6.0,C2003,,S02,
2025-01-24 14:03:00,P1001,5,6.0,,,S01,
2025-01-24 14:27:00,P1001,6,6.0,,,S01,
2025-01-24 14:32:00,P1007,2,8.0,C2005,,S02,
2025-01-24 14:35:00,P1007,6,8.0,C2006,,S02,
2025-01-24 14:36:00,P1001,2,6.0,C2019,,S02,
2025-01-24 14:38:00,P1007,1,8.0,,,S02,
2025-01-24 14:47:00,P1008,1,35.0,C2000,,S02,
2025-01-24 15:06:00,P1001,4,6.0,C2028,,S01,
2025-01-24 15:07:00,P1006,2,120.0,C2029,,S01,
2025-01-24 15:15:00,P1001,1,6.0,C2022,,S02,
2025-01-24 15:16:00,P1007,5,8.0,,,S01,
2025-01-24 15:21:00,P1007,6,8.0,,,S01,
2025-01-24 15:32:00,P1009,6,220.0,,,S02,
2025-01-24 15:32:00,P1001,1,6.0,C2005,,S01,
2025-01-24 15:40:00,P1001,2,6.0,C2024,,S01,
2025-01-24 15:43:00,P1007,5,8.0,C2021,,S02,
2025-01-24 15:53:00,P1003,5,15.0,,,S02,
2025-01-24 16:17:00,P1003,2,15.0,,,S02,
2025-01-24 16:23:00,P1000,6,7.0,C2008,,S02,
2025-01-24 16:27:00,P1001,3,6.0,,,S01,
2025-01-24 16:42:00,P1001,1,6.0,C2023,,S02,
2025-01-24 16:45:00,P1002,3,12.0,,,S02,
2025-01-24 16:49:00,P1001,4,6.0,C2016,,S02,
2025-01-24 16:50:00,P1008,4,35.0,,,S02,
2025-01-24 16:56:00,P1002,3,12.0,C2029,,S02,
2025-01-24 16:59:00,P1006,2,120.0,C2018,,S01,
2025-01-24 17:01:00,P1002,6,12.0,C2020,,S02,
2025-01-24 17:10:00,P1001,3,6.0,,,S02,
2025-01-24 17:15:00,P1006,4,120.0,C2001,,S01,
2025-01-24 17:18:00,P1000,2,7.0,C2009,,S01,
2025-01-24 17:18:00,P1006,3,120.0,C2023,,S01,
2025-01-24 17:20:00,P1000,3,7.0,,,S01,
2025-01-24 17:21:00,P1000,4,7.0,,,S02,
2025-01-24 17:25:00,P1005,5,55.0,,,S02,
2025-01-24 17:28:00,P1001,4,6.0,C2001,,S02,
2025-01-24 17:31:00,P1002,1,12.0,C2012,,S02,
2025-01-24 17:44:00,P1002,4,12.0,C2027,,S02,
2025-01-24 17:46:00,P1007,1,8.0,C2001,,S02,
2025-01-24 18:15:00,P1006,6,120.0,,,S02,
2025-01-24 18:17:00,P1004,3,45.0,C2021,,S01,
2025-01-24 18:27:00,P1008,3,35.0,,,S02,
2025-01-24 18:44:00,P1000,4,7.0,C2024,,S01,
2025-01-24 18:45:00,P1005,1,55.0,,,S01,
2025-01-24 18:58:00,P1001,1,6.0,,,S01,
2025-01-24 19:05:00,P1003,1,15.0,C2020,,S02,
2025-01-24 19:08:00,P1006,5,120.0,,,S02,
2025-01-24 19:14:00,P1000,1,7.0,C2002,,S01,
2025-01-24 19:15:00,P1007,2,8.0,C2020,,S01,
2025-01-24 19:21:00,P1003,3,15.0,C2010,,S02,
2025-01-24 19:32:00,P1000,1,7.0,C2018,,S02,
2025-01-24 19:33:00,P1005,5,55.0,C2001,,S02,
2025-01-24 19:34:00,P1006,5,120.0,C2017,,S02,
2025-01-24 19:35:00,P1000,4,7.0,,,S01,
2025-01-24 19:42:00,P1001,1,6.0,C2003,,S02,
2025-01-24 19:58:00,P1007,4,8.0,C2015,,S02,
2025-01-25 08:06:00,P1001,2,6.0,,,S02,
2025-01-25 08:34:00,P1003,5,15.0,C2028,,S02,
2025-01-25 08:43:00,P1006,2,120.0,C2003,,S02,
2025-01-25 08:45:00,P1001,3,6.0,C2023,,S01,
2025-01-25 08:53:00,P1008,5,35.0,,,S02,
2025-01-25 08:58:00,P1005,1,55.0,C2000,,S01,
2025-01-25 09:19:00,P1000,1,7.0,,,S02,
2025-01-25 09:34:00,P1004,3,45.0,,,S02,
2025-01-25 09:37:00,P1007,3,8.0,C2019,,S02,
2025-01-25 09:38:00,P1001,2,6.0,C2016,,S02,
2025-01-25 09:43:00,P1000,3,7.0,,,S01,
2025-01-25 09:44:00,P1003,1,15.0,C2020,,S01,
2025-01-25 09:45:00,P1000,6,7.0,C2011,,S01,
2025-01-25 09:45:00,P1007,6,8.0,,,S02,
2025-01-25 09:49:00,P1008,1,35.0,C2021,,S01,
2025-01-25 09:50:00,P1001,1,6.0,,,S01,
2025-01-25 09:51:00,P1000,2,7.0,,,S01,
2025-01-25 09:52:00,P1008,3,35.0,C2029,,S02,
2025-01-25 09:53:00,P1002,6,12.0,C2005,,S02,
2025-01-25 10:01:00,P1000,5,7.0,C2014,,S02,
2025-01-25 10:02:00,P1001,1,6.0,C2020,,S02,
2025-01-25 10:04:00,P1008,2,35.0,,,S01,
2025-01-25 10:20:00,P1008,5,35.0,,,S02,
